date,district,crop_type,price,rainfall,temperature,humidity
2023-09-20,Pune,Maize,1663.37,3.93,24.75,68.04
2023-09-20,Kolhapur,Soybean,1541.59,8.59,27.39,69.02
2023-09-20,Nagpur,Rice,1691.44,29.13,27.79,80.9
2023-09-20,Aurangabad,Soybean,1580.42,9.43,30.52,65.47
2023-09-20,Kolhapur,Cotton,1662.12,15.19,24.55,71.59
2023-09-20,Nagpur,Maize,2032.74,1.49,27.26,61.57
2023-09-20,Nashik,Maize,1482.83,17.66,27.78,69.07
2023-09-20,Pune,Rice,1588.18,3.5,27.96,66.13
2023-09-20,Nashik,Soybean,1718.01,2.38,28.28,54.12
2023-09-20,Aurangabad,Cotton,1388.23,10.87,27.99,80.08
2023-09-20,Nagpur,Cotton,1633.72,8.82,23.92,66.1
2023-09-20,Kolhapur,Rice,1655.98,2.06,27.25,65.39
2023-09-20,Pune,Soybean,1422.23,8.47,23.63,55.86
2023-09-20,Aurangabad,Rice,1865.48,0.53,24.57,65.39
2023-09-20,Nagpur,Wheat,1081.88,1.3,28.15,57.63
2023-09-21,Nagpur,Cotton,1633.71,15.76,24.57,70.7
2023-09-21,Nagpur,Rice,1584.5,27.67,28.02,70.84
2023-09-21,Pune,Maize,1581.8,10.39,25.2,64.97
2023-09-21,Aurangabad,Rice,,16.32,28.69,69.12
2023-09-21,Pune,Cotton,2326.44,5.6,27.58,64.73
2023-09-21,Kolhapur,Maize,2304.44,7.33,23.79,60.1
2023-09-21,Nashik,Maize,1561.56,6.11,31.4,63.5
2023-09-21,Nashik,Soybean,1859.57,0.37,26.39,55.67
2023-09-21,Pune,Rice,1418.25,0.84,28.0,64.03
2023-09-21,Nashik,Wheat,2019.58,5.09,28.58,62.01
2023-09-21,Nashik,Cotton,1106.34,21.09,26.03,74.79
2023-09-21,Kolhapur,Soybean,1508.8,17.41,25.55,79.46
2023-09-21,Kolhapur,Cotton,1736.53,4.07,28.53,59.11
2023-09-21,Aurangabad,Soybean,1681.58,6.24,31.01,64.09
2023-09-21,Nagpur,Wheat,981.25,4.71,28.7,61.28
2023-09-21,Aurangabad,Cotton,1388.92,41.57,26.71,89.85
2023-09-21,Pune,Soybean,1312.38,9.27,26.91,62.22
2023-09-21,Nagpur,Maize,2192.55,28.31,26.28,86.98
2023-09-21,Kolhapur,Rice,1660.96,25.93,23.13,83.54
2023-09-21,Nashik,Rice,1664.82,20.6,26.34,82.08
2023-09-21,Nagpur,Soybean,2048.15,6.23,24.63,68.6
2023-09-21,Aurangabad,Maize,1218.66,0.46,30.55,65.54
2023-09-21,Pune,Wheat,1111.27,20.75,26.85,74.95
2023-09-21,Aurangabad,Wheat,1421.73,,25.28,65.57
2023-09-21,Kolhapur,Wheat,2173.22,32.01,24.9,75.64
2023-09-22,Nashik,Soybean,1774.48,4.89,29.98,55.74
2023-09-22,Nashik,Wheat,1835.05,6.84,24.18,68.95
2023-09-22,Pune,Maize,1606.24,2.71,28.02,55.19
2023-09-22,Nagpur,Rice,1735.57,5.11,29.85,63.95
2023-09-22,Pune,Wheat,1134.35,6.61,28.76,62.23
2023-09-22,Kolhapur,Soybean,1431.03,9.96,28.13,68.04
2023-09-22,Kolhapur,Cotton,1785.26,9.44,30.0,79.06
2023-09-22,Kolhapur,Maize,2275.54,9.56,26.27,
2023-09-22,Nagpur,Soybean,2047.61,5.67,28.81,59.12
2023-09-22,Pune,Rice,1440.49,3.74,22.82,71.85
2023-09-22,Nashik,Maize,,21.62,27.97,82.21
2023-09-22,Aurangabad,Cotton,,16.34,28.27,77.51
2023-09-22,Kolhapur,Rice,,13.58,26.74,72.78
2023-09-22,Nashik,Rice,1604.38,2.54,27.4,65.45
2023-09-22,Nagpur,Cotton,1749.16,11.56,26.39,71.83
2023-09-22,Aurangabad,Rice,1823.68,45.68,27.01,91.13
2023-09-22,Pune,Soybean,1392.59,16.29,26.03,71.85
2023-09-22,Kolhapur,Wheat,2066.27,11.03,23.05,73.3
2023-09-22,Aurangabad,Maize,1327.21,19.11,26.31,73.1
2023-09-22,Nagpur,Wheat,1253.51,11.53,26.59,79.93
2023-09-22,Pune,Cotton,2302.24,3.34,25.8,58.4
2023-09-22,Nagpur,Maize,2172.29,10.1,26.69,66.88
2023-09-22,Aurangabad,Soybean,1559.81,3.49,25.5,57.05
2023-09-22,Aurangabad,Wheat,1247.04,3.6,28.17,67.91
2023-09-22,Nashik,Cotton,1331.44,6.6,26.82,69.96
2023-09-23,Pune,Maize,1602.83,3.78,26.47,66.23
2023-09-23,Nagpur,Maize,2092.23,0.34,27.93,60.02
2023-09-23,Aurangabad,Rice,1841.79,17.2,28.19,78.12
2023-09-23,Nagpur,Cotton,1613.52,32.54,26.33,99.22
2023-09-23,Pune,Cotton,2274.15,8.74,26.78,63.65
2023-09-23,Aurangabad,Cotton,1432.35,3.51,22.97,62.82
2023-09-23,Nashik,Maize,1434.08,8.16,,64.24
2023-09-23,Pune,Rice,1567.45,29.19,27.22,
2023-09-23,Nagpur,Rice,1759.45,5.93,27.07,69.37
2023-09-23,Aurangabad,Soybean,1589.39,6.11,24.07,73.09
2023-09-23,Kolhapur,Cotton,1695.84,5.87,26.35,53.89
2023-09-23,Kolhapur,Rice,1574.68,12.65,23.79,67.19
2023-09-23,Kolhapur,Maize,2307.94,7.37,27.27,72.67
2023-09-23,Pune,Soybean,1315.2,3.41,30.29,60.42
2023-09-23,Nashik,Wheat,1941.9,14.12,25.03,77.82
2023-09-23,Nagpur,Wheat,969.85,4.57,24.16,65.89
2023-09-23,Nashik,Soybean,1702.66,3.71,23.91,63.51
2023-09-23,Pune,Wheat,1120.92,13.22,23.01,65.15
2023-09-23,Kolhapur,Wheat,2108.37,0.31,27.52,63.93
2023-09-23,Nagpur,Soybean,2072.34,2.35,22.34,61.07
2023-09-23,Aurangabad,Maize,1224.57,2.66,24.22,56.77
2023-09-23,Nashik,Rice,1776.31,3.8,22.5,58.41
2023-09-23,Kolhapur,Soybean,1509.37,12.8,27.64,76.52
2023-09-23,Aurangabad,Wheat,1243.62,17.99,25.64,74.41
2023-09-23,Nashik,Cotton,1347.22,21.96,28.31,77.44
2023-09-24,Aurangabad,Rice,1614.78,,25.7,89.07
2023-09-24,Kolhapur,Maize,2279.49,6.08,,64.1
2023-09-24,Pune,Soybean,1333.14,3.16,27.49,57.59
2023-09-24,Nashik,Soybean,1610.92,18.66,24.35,70.46
2023-09-24,Nagpur,Wheat,1158.77,6.4,27.38,62.48
2023-09-24,Kolhapur,Cotton,1717.66,3.96,26.86,69.37
2023-09-24,Pune,Rice,1353.26,12.03,27.99,63.61
2023-09-24,Nashik,Maize,1514.4,1.19,26.14,61.98
2023-09-24,Nagpur,Maize,2186.24,17.26,25.41,77.06
2023-09-24,Kolhapur,Wheat,2170.57,9.37,26.31,58.45
2023-09-24,Nagpur,Soybean,2059.33,2.98,26.6,57.83
2023-09-24,Aurangabad,Wheat,1132.87,0.33,27.61,58.18
2023-09-24,Aurangabad,Maize,1209.76,8.81,22.5,65.34
2023-09-24,Nagpur,Cotton,,39.56,26.11,93.68
2023-09-24,Pune,Wheat,1109.69,1.2,29.29,56.84
2023-09-24,Kolhapur,Rice,1754.63,10.48,,72.21
2023-09-24,Aurangabad,Cotton,,3.64,26.88,57.83
2023-09-24,Nagpur,Rice,1579.2,21.85,27.26,73.49
2023-09-24,Pune,Cotton,2233.72,22.25,26.44,100.0
2023-09-24,Kolhapur,Soybean,1424.73,10.86,27.8,73.02
2023-09-24,Nashik,Cotton,1344.99,6.64,,65.62
2023-09-24,Nashik,Rice,1598.21,4.21,24.57,66.67
2023-09-24,Aurangabad,Soybean,1629.5,12.73,25.01,73.67
2023-09-24,Pune,Maize,1677.92,8.43,26.47,66.75
2023-09-24,Nashik,Wheat,1913.18,20.0,25.8,67.98
2023-09-25,Nagpur,Soybean,2159.27,4.13,28.0,55.09
2023-09-25,Kolhapur,Rice,1578.7,17.37,25.74,72.04
2023-09-25,Nagpur,Maize,2148.55,7.7,24.72,77.51
2023-09-25,Aurangabad,Rice,1740.41,,28.54,55.45
2023-09-25,Pune,Maize,1609.65,44.54,26.12,93.6
2023-09-25,Pune,Soybean,1292.27,35.93,26.46,98.92
2023-09-25,Kolhapur,Maize,2398.96,16.21,26.24,75.2
2023-09-25,Kolhapur,Soybean,1635.29,0.73,26.83,53.65
2023-09-25,Aurangabad,Wheat,1158.15,2.99,23.54,58.44
2023-09-25,Aurangabad,Cotton,1398.39,10.41,24.39,73.42
2023-09-25,Nashik,Rice,1641.91,8.51,27.24,67.37
2023-09-25,Nashik,Cotton,1286.45,21.26,27.32,76.07
2023-09-25,Aurangabad,Maize,1309.21,5.55,,55.86
2023-09-25,Kolhapur,Wheat,2086.97,19.12,26.58,74.55
2023-09-25,Pune,Wheat,,11.73,25.74,84.13
2023-09-25,Nagpur,Wheat,1199.82,6.2,27.3,64.66
2023-09-25,Pune,Cotton,2376.21,6.88,25.61,
2023-09-25,Nashik,Wheat,2006.59,13.84,25.37,72.14
2023-09-25,Nashik,Maize,,3.04,25.48,64.71
2023-09-25,Nagpur,Cotton,1729.36,14.92,26.38,66.86
2023-09-25,Kolhapur,Cotton,1643.73,15.68,21.82,76.54
2023-09-25,Nagpur,Rice,1726.67,14.14,26.03,70.27
2023-09-25,Nashik,Soybean,1716.49,5.61,26.49,72.07
2023-09-25,Aurangabad,Soybean,1585.08,5.41,22.99,57.2
2023-09-25,Pune,Rice,1387.0,15.32,27.23,75.57
2023-09-26,Kolhapur,Rice,1566.47,6.45,22.87,71.66
2023-09-26,Pune,Rice,1503.37,3.57,25.72,57.33
2023-09-26,Nashik,Rice,1725.44,1.72,23.99,
2023-09-26,Aurangabad,Soybean,1611.08,5.21,24.98,61.93
2023-09-26,Nagpur,Maize,2187.16,9.13,23.26,66.34
2023-09-26,Nagpur,Rice,1643.12,8.98,26.52,68.47
2023-09-26,Nagpur,Cotton,1701.68,13.08,24.52,63.86
2023-09-26,Nashik,Soybean,1847.83,15.84,26.06,75.19
2023-09-26,Kolhapur,Maize,2263.5,12.81,24.08,72.08
2023-09-26,Pune,Soybean,1315.4,0.34,26.81,67.09
2023-09-26,Aurangabad,Rice,1881.39,8.75,23.85,72.56
2023-09-26,Nashik,Wheat,1970.6,9.34,23.94,68.72
2023-09-26,Kolhapur,Cotton,1624.98,19.07,25.01,79.3
2023-09-26,Pune,Maize,1630.55,11.49,,76.74
2023-09-26,Nagpur,Wheat,1191.53,4.91,26.52,67.73
2023-09-26,Aurangabad,Maize,1180.3,4.79,29.18,63.96
2023-09-26,Nashik,Maize,1289.61,14.9,,67.92
2023-09-26,Kolhapur,Soybean,1508.03,2.5,25.41,66.48
2023-09-26,Kolhapur,Wheat,2086.1,9.14,22.5,76.29
2023-09-26,Pune,Cotton,2327.81,6.82,25.46,69.76
2023-09-26,Aurangabad,Cotton,1315.03,1.52,27.78,63.87
2023-09-26,Aurangabad,Wheat,1342.71,8.84,,70.57
2023-09-26,Nagpur,Soybean,2152.26,5.16,26.69,
2023-09-26,Nashik,Cotton,1436.34,32.18,25.84,90.42
2023-09-26,Pune,Wheat,1113.11,7.21,25.03,71.99
2023-09-27,Nashik,Wheat,1932.47,37.05,25.33,93.36
2023-09-27,Kolhapur,Soybean,1413.71,5.18,25.26,67.54
2023-09-27,Kolhapur,Maize,2118.51,12.24,28.32,71.28
2023-09-27,Pune,Cotton,,28.29,30.18,79.52
2023-09-27,Kolhapur,Cotton,1699.38,4.79,24.32,64.31
2023-09-27,Nashik,Soybean,1624.12,0.2,27.35,60.49
2023-09-27,Pune,Soybean,1437.07,1.8,23.67,
2023-09-27,Nagpur,Wheat,1287.85,30.84,26.55,90.61
2023-09-27,Nashik,Cotton,1370.76,0.25,24.97,70.11
2023-09-27,Kolhapur,Wheat,2312.94,14.74,26.62,76.26
2023-09-27,Aurangabad,Maize,1357.38,23.35,25.59,72.77
2023-09-27,Aurangabad,Wheat,1237.78,29.59,24.33,86.98
2023-09-27,Pune,Wheat,1250.23,10.6,23.69,61.72
2023-09-27,Nagpur,Rice,1589.63,38.8,25.74,90.04
2023-09-27,Aurangabad,Soybean,1591.46,9.43,25.65,60.48
2023-09-27,Nagpur,Soybean,2028.0,14.5,,71.3
2023-09-27,Nashik,Maize,1535.45,27.21,25.83,77.09
2023-09-27,Pune,Maize,1650.18,33.01,26.58,93.1
2023-09-27,Nashik,Rice,1814.39,5.84,28.45,54.56
2023-09-27,Aurangabad,Rice,1968.0,6.43,25.96,61.93
2023-09-27,Kolhapur,Rice,1674.1,1.71,25.61,57.63
2023-09-27,Nagpur,Cotton,1704.13,0.16,22.47,58.9
2023-09-27,Pune,Rice,1523.4,15.25,26.38,
2023-09-27,Aurangabad,Cotton,1403.17,14.27,23.42,86.67
2023-09-27,Nagpur,Maize,2217.65,11.4,23.55,60.61
2023-09-28,Aurangabad,Maize,1334.67,7.99,26.6,60.71
2023-09-28,Kolhapur,Wheat,1943.37,25.4,25.09,72.61
2023-09-28,Nashik,Cotton,1411.8,0.77,27.29,64.89
2023-09-28,Aurangabad,Wheat,1374.24,3.71,26.33,63.85
2023-09-28,Pune,Wheat,958.15,2.21,22.23,55.15
2023-09-28,Nagpur,Maize,2226.91,1.19,24.85,56.47
2023-09-28,Pune,Cotton,2248.16,10.3,27.16,76.09
2023-09-28,Kolhapur,Soybean,1457.26,26.4,21.52,71.47
2023-09-28,Pune,Rice,1475.93,0.34,25.88,69.6
2023-09-28,Nashik,Maize,1338.65,1.2,24.2,
2023-09-28,Aurangabad,Cotton,1429.35,0.99,26.8,62.73
2023-09-28,Nashik,Rice,1915.16,2.41,24.63,63.51
2023-09-28,Nagpur,Soybean,2066.97,67.21,26.5,100.0
2023-09-28,Pune,Maize,1735.35,38.44,26.44,89.81
2023-09-28,Nagpur,Rice,1730.16,8.71,23.15,63.58
2023-09-28,Nashik,Wheat,1878.29,,26.9,71.62
2023-09-28,Kolhapur,Maize,2263.21,26.69,24.83,75.56
2023-09-28,Aurangabad,Rice,1743.54,3.83,27.15,55.63
2023-09-28,Nagpur,Cotton,1827.78,18.37,,78.17
2023-09-28,Kolhapur,Cotton,1650.19,11.71,23.83,76.03
2023-09-28,Nashik,Soybean,1529.1,0.18,25.86,61.47
2023-09-28,Pune,Soybean,1337.06,10.14,24.32,67.61
2023-09-28,Aurangabad,Soybean,1455.58,0.56,24.1,61.6
2023-09-28,Kolhapur,Rice,1609.94,9.3,,64.81
2023-09-28,Nagpur,Wheat,1064.21,4.63,24.52,65.85
2023-09-29,Aurangabad,Cotton,1386.2,10.22,24.21,65.01
2023-09-29,Pune,Maize,1531.76,2.8,27.82,65.85
2023-09-29,Nagpur,Soybean,2185.13,8.48,25.67,59.7
2023-09-29,Nashik,Wheat,1774.44,1.47,25.13,61.46
2023-09-29,Nashik,Rice,1579.39,3.69,23.57,58.98
2023-09-29,Nagpur,Cotton,1765.6,8.3,23.0,62.67
2023-09-29,Kolhapur,Soybean,1549.39,5.15,22.92,63.45
2023-09-29,Nagpur,Maize,2216.98,35.42,27.52,91.35
2023-09-29,Aurangabad,Rice,1732.82,0.5,27.26,70.68
2023-09-29,Kolhapur,Wheat,2012.75,24.46,22.87,69.43
2023-09-29,Pune,Rice,1478.5,5.65,21.99,56.42
2023-09-29,Aurangabad,Maize,1153.26,8.73,23.83,66.85
2023-09-29,Kolhapur,Cotton,1648.88,2.36,24.06,59.65
2023-09-29,Nashik,Cotton,1331.9,1.73,23.48,55.48
2023-09-29,Nashik,Maize,1517.37,23.96,26.85,75.45
2023-09-29,Pune,Soybean,1340.45,16.07,24.7,70.41
2023-09-29,Aurangabad,Wheat,1383.25,2.88,24.22,63.81
2023-09-29,Aurangabad,Soybean,1629.87,11.36,22.66,66.69
2023-09-29,Pune,Wheat,1090.96,16.02,27.02,
2023-09-29,Kolhapur,Maize,2233.33,60.43,26.15,100.0
2023-09-29,Kolhapur,Rice,1495.56,16.54,26.88,72.48
2023-09-29,Nagpur,Rice,1535.1,3.35,25.97,59.49
2023-09-29,Nagpur,Wheat,,60.48,25.64,100.0
2023-09-29,Pune,Cotton,2246.38,10.02,30.33,73.51
2023-09-29,Nashik,Soybean,1729.86,,26.11,63.52
2023-09-30,Nagpur,Wheat,975.33,2.82,27.12,58.26
2023-09-30,Nagpur,Rice,1512.85,13.67,25.69,70.51
2023-09-30,Aurangabad,Soybean,1662.85,4.15,25.01,61.67
2023-09-30,Kolhapur,Rice,1678.0,2.0,24.29,
2023-09-30,Aurangabad,Maize,1319.84,7.37,23.56,55.05
2023-09-30,Nagpur,Maize,1959.46,3.54,24.19,70.39
2023-09-30,Nagpur,Soybean,2000.22,14.66,21.9,83.73
2023-09-30,Aurangabad,Wheat,1269.89,44.23,25.17,100.0
2023-09-30,Pune,Cotton,2350.37,3.64,24.21,72.32
2023-09-30,Nagpur,Cotton,1781.88,24.92,26.78,75.61
2023-09-30,Aurangabad,Cotton,1460.53,48.46,24.33,89.49
2023-09-30,Nashik,Wheat,1942.41,9.8,23.89,71.51
2023-09-30,Nashik,Rice,1737.65,14.71,26.42,77.24
2023-09-30,Kolhapur,Maize,2173.98,10.05,26.21,71.84
2023-09-30,Nashik,Soybean,1827.63,2.97,27.19,68.34
2023-09-30,Kolhapur,Wheat,2028.28,2.36,23.38,69.98
2023-09-30,Aurangabad,Rice,1746.99,17.09,23.05,67.07
2023-09-30,Pune,Wheat,1065.02,23.84,25.35,81.8
2023-09-30,Kolhapur,Soybean,1401.35,4.75,26.07,69.07
2023-09-30,Pune,Rice,,11.83,25.59,67.7
2023-09-30,Kolhapur,Cotton,1798.78,18.78,24.09,76.99
2023-09-30,Nashik,Maize,1454.94,19.26,,69.97
2023-09-30,Nashik,Cotton,1295.73,1.56,27.1,59.98
2023-09-30,Pune,Maize,1708.7,4.47,28.42,52.39
2023-09-30,Pune,Soybean,1213.86,9.26,25.98,75.42
2023-10-01,Aurangabad,Rice,1851.8,0.1,24.4,54.89
2023-10-01,Pune,Cotton,2128.52,0.55,24.86,
2023-10-01,Nagpur,Maize,2223.46,0.68,25.55,55.81
2023-10-01,Aurangabad,Maize,1316.59,0.27,,58.34
2023-10-01,Nagpur,Wheat,1142.88,0.25,25.89,58.77
2023-10-01,Pune,Maize,1776.4,2.96,29.52,67.84
2023-10-01,Nashik,Rice,1684.88,0.34,28.25,60.34
2023-10-01,Kolhapur,Wheat,2258.84,1.39,28.18,56.87
2023-10-01,Pune,Wheat,1152.25,2.68,22.45,
2023-10-01,Pune,Rice,1532.62,2.47,24.3,61.68
2023-10-01,Nashik,Maize,1442.56,1.79,28.13,65.74
2023-10-01,Pune,Soybean,1304.98,1.77,24.16,61.84
2023-10-01,Aurangabad,Soybean,1558.35,0.12,27.51,66.9
2023-10-01,Kolhapur,Rice,1567.9,0.3,25.58,60.06
2023-10-01,Nashik,Soybean,1801.89,0.88,25.31,58.22
2023-10-01,Aurangabad,Cotton,1312.94,0.8,26.73,56.92
2023-10-01,Nagpur,Soybean,1973.93,,23.36,59.05
2023-10-01,Aurangabad,Wheat,1389.02,1.68,24.74,66.42
2023-10-01,Nagpur,Rice,1600.02,0.5,23.87,63.56
2023-10-01,Kolhapur,Cotton,1781.61,0.24,22.12,60.56
2023-10-01,Nagpur,Cotton,1695.99,0.41,23.9,55.38
2023-10-01,Nashik,Wheat,1965.16,,26.93,63.66
2023-10-01,Nashik,Cotton,1343.05,1.06,22.75,51.11
2023-10-01,Kolhapur,Maize,2165.79,0.94,25.17,66.83
2023-10-01,Kolhapur,Soybean,1706.35,3.58,28.1,52.0
2023-10-02,Pune,Maize,1537.09,0.25,23.71,54.77
2023-10-02,Nagpur,Cotton,1788.61,1.29,24.42,56.0
2023-10-02,Nagpur,Wheat,1062.05,1.52,26.76,62.14
2023-10-02,Nashik,Soybean,1837.28,1.28,26.22,57.62
2023-10-02,Pune,Cotton,2108.55,3.0,22.2,55.01
2023-10-02,Aurangabad,Soybean,1552.43,0.6,25.46,61.95
2023-10-02,Nashik,Wheat,1796.86,1.83,28.28,69.26
2023-10-02,Nashik,Rice,1666.91,1.22,25.7,57.48
2023-10-02,Aurangabad,Cotton,1517.45,0.17,23.27,61.42
2023-10-02,Pune,Wheat,1141.02,0.51,22.27,59.13
2023-10-02,Nagpur,Rice,1613.57,0.34,25.38,60.06
2023-10-02,Kolhapur,Wheat,2064.28,0.84,23.99,65.52
2023-10-02,Kolhapur,Maize,2190.07,1.17,,65.68
2023-10-02,Nashik,Maize,1368.25,0.27,25.57,63.15
2023-10-02,Aurangabad,Rice,1812.02,0.64,23.28,68.08
2023-10-02,Nashik,Cotton,1245.77,1.0,23.71,71.07
2023-10-02,Kolhapur,Cotton,1578.41,3.06,23.89,61.29
2023-10-02,Kolhapur,Rice,1567.17,0.8,24.67,60.83
2023-10-02,Aurangabad,Wheat,1333.85,1.41,26.92,54.05
2023-10-02,Kolhapur,Soybean,1372.43,0.44,26.52,63.72
2023-10-02,Nagpur,Maize,2083.82,1.14,27.11,60.69
2023-10-02,Nagpur,Soybean,1984.51,0.76,23.61,65.41
2023-10-02,Pune,Rice,1521.95,1.93,23.46,68.09
2023-10-02,Pune,Soybean,1310.55,1.01,23.86,55.5
2023-10-02,Aurangabad,Maize,1235.88,0.74,24.46,57.71
2023-10-03,Pune,Rice,1544.1,1.15,29.67,51.58
2023-10-03,Kolhapur,Soybean,1563.1,0.01,24.2,61.87
2023-10-03,Pune,Wheat,1264.82,0.09,24.03,59.45
2023-10-03,Nashik,Soybean,1602.02,0.45,23.19,62.44
2023-10-03,Aurangabad,Soybean,1592.51,1.76,24.06,62.77
2023-10-03,Kolhapur,Wheat,,3.36,27.75,66.24
2023-10-03,Pune,Maize,1561.7,7.92,29.64,59.07
2023-10-03,Pune,Cotton,2392.1,0.04,23.08,54.48
2023-10-03,Aurangabad,Cotton,1295.51,0.79,21.7,58.76
2023-10-03,Nagpur,Wheat,1193.39,0.49,26.55,62.15
2023-10-03,Aurangabad,Maize,1256.99,1.97,24.39,68.17
2023-10-03,Nagpur,Soybean,1935.53,0.2,22.01,59.9
2023-10-03,Nagpur,Maize,2159.82,1.66,25.46,61.42
2023-10-03,Pune,Soybean,1263.71,2.35,22.56,56.93
2023-10-03,Kolhapur,Rice,1812.86,0.08,23.86,58.1
2023-10-03,Nashik,Cotton,1362.31,1.53,23.93,62.99
2023-10-03,Nashik,Wheat,1824.35,,26.61,55.87
2023-10-03,Nashik,Maize,1408.02,2.43,25.12,56.53
2023-10-03,Kolhapur,Cotton,1754.57,1.41,22.61,61.74
2023-10-03,Aurangabad,Rice,1820.69,2.76,25.28,61.4
2023-10-03,Aurangabad,Wheat,1383.77,1.2,25.64,65.4
2023-10-03,Kolhapur,Maize,,0.26,23.35,60.29
2023-10-03,Nashik,Rice,1664.42,0.47,27.22,69.37
2023-10-03,Nagpur,Rice,1500.58,0.49,27.28,64.51
2023-10-03,Nagpur,Cotton,1750.34,0.73,27.45,63.93
2023-10-04,Nashik,Maize,1445.39,0.37,28.46,61.14
2023-10-04,Kolhapur,Soybean,1450.37,2.76,22.89,62.47
2023-10-04,Pune,Rice,1458.25,0.05,27.04,62.12
2023-10-04,Nashik,Soybean,1673.42,0.69,23.15,68.39
2023-10-04,Nashik,Cotton,1259.98,0.79,24.31,56.62
2023-10-04,Pune,Wheat,1291.39,0.96,27.87,62.41
2023-10-04,Nashik,Rice,1588.53,0.14,27.88,63.0
2023-10-04,Kolhapur,Wheat,2078.37,0.47,22.61,60.26
2023-10-04,Nagpur,Maize,2192.12,2.38,28.48,58.06
2023-10-04,Nagpur,Cotton,1743.11,1.41,24.97,58.72
2023-10-04,Aurangabad,Soybean,1724.96,0.62,,58.75
2023-10-04,Nagpur,Rice,1671.55,0.37,23.92,59.12
2023-10-04,Aurangabad,Cotton,1448.05,1.45,24.68,64.98
2023-10-04,Aurangabad,Rice,,1.41,25.5,56.07
2023-10-04,Pune,Maize,1545.02,0.68,22.34,51.62
2023-10-04,Aurangabad,Maize,1130.37,1.12,24.99,64.31
2023-10-04,Aurangabad,Wheat,,1.12,25.11,67.8
2023-10-04,Kolhapur,Rice,1581.53,0.95,21.19,62.1
2023-10-04,Pune,Cotton,2254.72,1.37,28.33,56.08
2023-10-04,Nagpur,Soybean,1998.07,0.98,25.1,60.61
2023-10-04,Nashik,Wheat,1943.49,0.38,22.28,61.34
2023-10-04,Kolhapur,Maize,2000.57,2.56,25.46,66.06
2023-10-04,Nagpur,Wheat,1074.17,0.06,28.17,56.76
2023-10-04,Pune,Soybean,1332.03,1.2,24.58,59.34
2023-10-04,Kolhapur,Cotton,1737.94,0.48,26.11,55.64
2023-10-05,Nashik,Cotton,1249.48,0.98,19.28,62.09
2023-10-05,Nashik,Soybean,1735.13,1.31,26.13,54.24
2023-10-05,Nagpur,Cotton,1695.3,0.24,22.72,63.46
2023-10-05,Nagpur,Wheat,1159.52,0.65,26.65,65.83
2023-10-05,Nagpur,Rice,1570.17,0.09,27.82,59.02
2023-10-05,Pune,Cotton,2327.06,1.03,23.32,56.1
2023-10-05,Nagpur,Soybean,1914.62,0.04,28.85,55.49
2023-10-05,Pune,Wheat,1073.77,0.12,23.84,60.53
2023-10-05,Nagpur,Maize,2243.8,0.25,24.5,67.87
2023-10-05,Pune,Rice,1656.47,1.53,22.06,56.77
2023-10-05,Kolhapur,Cotton,1694.54,1.69,25.02,58.03
2023-10-05,Nashik,Rice,1820.96,0.27,22.52,41.94
2023-10-05,Pune,Maize,1632.16,1.48,28.23,51.87
2023-10-05,Aurangabad,Wheat,1288.48,1.52,24.4,57.12
2023-10-05,Aurangabad,Soybean,1546.85,0.79,24.43,60.5
2023-10-05,Aurangabad,Maize,1336.1,0.03,25.76,55.95
2023-10-05,Kolhapur,Soybean,1424.9,1.4,25.74,76.95
2023-10-05,Nashik,Wheat,1950.74,1.21,22.17,60.54
2023-10-05,Nashik,Maize,1460.5,0.07,24.96,58.45
2023-10-05,Kolhapur,Maize,2211.03,0.98,27.51,53.09
2023-10-05,Kolhapur,Wheat,2164.87,0.04,23.21,56.29
2023-10-05,Kolhapur,Rice,1606.0,1.11,24.14,60.54
2023-10-05,Aurangabad,Rice,1935.67,0.3,24.57,57.54
2023-10-05,Aurangabad,Cotton,1421.21,0.88,23.04,62.52
2023-10-05,Pune,Soybean,1296.28,0.46,24.69,60.26
2023-10-06,Aurangabad,Rice,1651.83,0.57,22.94,59.61
2023-10-06,Nagpur,Wheat,1268.54,1.07,23.11,63.77
2023-10-06,Nashik,Cotton,1191.68,0.33,24.41,69.69
2023-10-06,Nagpur,Cotton,1745.93,1.04,23.57,58.73
2023-10-06,Pune,Cotton,2342.36,0.29,28.04,61.85
2023-10-06,Nagpur,Rice,1528.24,0.42,,66.11
2023-10-06,Pune,Soybean,1337.38,0.2,25.05,60.57
2023-10-06,Nashik,Wheat,1844.73,1.34,25.07,60.04
2023-10-06,Kolhapur,Wheat,2115.97,0.89,23.37,68.16
2023-10-06,Nashik,Rice,1521.51,1.03,26.07,58.39
2023-10-06,Pune,Wheat,1136.03,0.42,21.19,49.24
2023-10-06,Nagpur,Maize,2137.68,,23.88,68.78
2023-10-06,Nagpur,Soybean,1982.18,0.07,24.15,70.63
2023-10-06,Nashik,Maize,1372.74,0.01,27.49,59.41
2023-10-06,Aurangabad,Maize,1186.87,0.13,20.09,55.73
2023-10-06,Kolhapur,Soybean,1533.0,1.8,24.56,65.05
2023-10-06,Aurangabad,Soybean,1619.78,0.85,21.39,63.34
2023-10-06,Pune,Maize,1431.05,0.0,22.93,65.4
2023-10-06,Kolhapur,Rice,1674.04,3.5,25.69,58.88
2023-10-06,Pune,Rice,1298.38,1.87,24.89,64.63
2023-10-06,Kolhapur,Maize,2165.37,0.11,25.55,49.99
